Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-Apr-21,3120,3120,2900,2918.9,2990.328071,45734,4864,136759664,13038,28.51,220,-201.1
13-Apr-21,2918.9,2949.7,2801,2825.7,2859.258597,41729,4839,119314002,16762,40.17,148.7,-93.2
15-Apr-21,2825.7,2950,2823.1,2922.7,2900.840924,19563,2482,56749151,5049,25.81,126.9,97
16-Apr-21,2948.95,3072.25,2935,2962.8,3004.621321,20046,2283,60230639,5147,25.68,137.25,13.85
19-Apr-21,2960,3059.95,2838.95,3050.95,2973.397794,28374,2230,84367189,7175,25.29,221,90.95
20-Apr-21,3070,3124,2972,2998.05,3056.181908,38569,4479,117873880,17818,46.2,152,-71.95
22-Apr-21,3025,3064,2997.95,3046.25,3038.323247,17516,1502,53219270,5178,29.56,66.05,21.25
23-Apr-21,3139,3340,3128.05,3191.95,3258.261657,79333,6867,258487672,18239,22.99,211.95,52.95
26-Apr-21,3250,3265.15,3163.95,3201.7,3210.441144,37133,3844,119213311,17257,46.47,101.2,-48.3
27-Apr-21,3200,3208.4,3156.6,3175.5,3176.821761,10974,1214,34862442,4233,38.57,51.8,-24.5
28-Apr-21,3175.5,3320,3175.5,3295.05,3273.382967,36870,4861,120689630,20484,55.56,144.5,119.55
29-Apr-21,3330.5,3394.95,3271.9,3381.1,3355.153604,22226,2151,74571644,6558,29.51,123.05,50.6
30-Apr-21,3385,3518.6,3307.25,3480.1,3463.212187,27292,2607,94517987,8526,31.24,211.35,95.1
03-May-21,3480.1,3555.7,3400,3533.9,3530.414189,17958,1684,63399178,5278,29.39,155.7,53.8
04-May-21,3568,4089.7,3509.2,3859.45,3869.029079,91234,8145,352986999,12530,13.73,580.5,291.45
05-May-21,3918,3944.55,3806.7,3848.1,3870.42397,38064,4899,147323818,14605,38.37,137.85,-69.9
06-May-21,3901,3901,3573.8,3756.45,3709.67764,42012,6883,155850977,12199,29.04,327.2,-144.55
07-May-21,3765,3808.8,3650,3689.2,3715.755746,24929,4240,92630075,13524,54.25,158.8,-75.8
10-May-21,3755,3755,3605,3615,3627.799646,14110,1891,51188253,6766,47.95,150,-140
11-May-21,3577.05,3690.3,3500,3517.85,3586.522483,24307,4692,87177602,11831,48.67,190.3,-59.2
12-May-21,3530,3585.6,3510,3521.55,3538.29545,18856,2639,66718099,6728,35.68,75.6,-8.45
14-May-21,3523.05,3560.95,3389.6,3482.4,3450.014089,16041,2015,55341676,5996,37.38,171.35,-40.65
17-May-21,3514.95,3697.9,3350,3628.35,3607.482332,40893,5924,147520775,18340,44.85,347.9,113.4
18-May-21,3630.2,3711,3630.2,3664.3,3678.154904,16294,1483,59931856,6601,40.51,80.8,34.1
19-May-21,3665,3730,3620,3654.2,3693.229305,20222,2979,74684483,9107,45.04,110,-10.8
20-May-21,3699.8,3699.8,3601.85,3621.75,3623.1141,8142,1297,29499395,2779,34.13,97.95,-78.05
21-May-21,3648,3658.95,3557.05,3568.65,3596.132881,15638,3138,56236326,7567,48.39,101.9,-79.35
24-May-21,3570,3637.5,3570,3583.85,3597.531339,16880,3212,60726329,8471,50.18,67.5,13.85
25-May-21,3639.7,3639.7,3555.55,3566.6,3588.740305,13100,2322,47012498,5645,43.09,84.15,-73.1
26-May-21,3588,3664.45,3532.05,3557.6,3577.12291,24587,3686,87950721,8567,34.84,132.4,-30.4
27-May-21,3556,3648,3556,3606,3611.638619,7214,1264,26054361,2515,34.86,92,50
28-May-21,3648,3660.75,3605.05,3628.95,3630.199961,15258,2742,55389591,8967,58.77,55.7,-19.05
31-May-21,3665,3711.45,3560.4,3642.85,3644.550847,14937,2197,54438656,4119,27.58,151.05,-22.15
01-Jun-21,3689.9,3689.9,3596,3611.45,3632.833333,5736,1241,20837932,2535,44.19,93.9,-78.45
02-Jun-21,3600,3635.55,3582,3591.35,3597.878542,11469,2428,41264069,5224,45.55,53.55,-8.65
03-Jun-21,3644,3644,3564.85,3570.65,3582.417133,5720,1346,20491426,2504,43.78,79.15,-73.35
04-Jun-21,3580,3583.95,3556.6,3566.3,3570.839174,11528,2442,41164634,5652,49.03,27.35,-13.7
07-Jun-21,3569.5,3629.55,3550,3609.9,3599.976673,17662,4082,63582788,10898,61.7,79.55,40.4
08-Jun-21,3629.05,3817.75,3629.05,3743.25,3753.830975,33214,4948,124679742,10567,31.81,188.7,114.2
